"","TIMESTAMP","PA_1_1_1","RH_1_1_1","RH_8_1_1","TA_8_1_1","TA_7_1_1","TA_6_1_1","TA_5_1_1","TA_4_1_1","TA_3_1_1","TA_2_1_1","TA_1_1_1","P_RAIN_8_1_1","P_RAIN_1_1_1","G_8_1_1","G_8_2_1","TS_8_1_1","TS_8_2_1","TS_8_3_1","TS_8_4_1","TS_8_5_1","TS_8_6_1","TS_8_7_1","TS_8_8_1","SW_OUT_1_1_1","SW_IN_1_1_1","LW_OUT_1_1_1","LW_IN_1_1_1","ALB_1_1_1","NETRAD_1_1_1","PPFD_IN_1_1_1"
"4147","20180328090000",102,86.89,82.4943333333333,18.097,18.6086666666667,19.3103333333333,18.6393333333333,19.1266666666667,19.443,20.0356666666667,20.1173333333333,0,0,-0.0124186666666667,-0.00657956666666667,20.017,19.4126666666667,19.484,21.4363333333333,17.979,17.8913333333333,11.396,18.549,232.333333333333,41.865,341.44,413.083333333333,0.1816,118.819333333333,266.906666666667
"4148","20180328093000",102.073333333333,87.3366666666667,75.4493333333333,19.783,20.454,20.768,20.3523333333333,21.269,21.2953333333333,21.5243333333333,21.5913333333333,0,0,-0.0119243333333333,-0.00666796666666667,19.1873333333333,19.0556666666667,19.146,20.6406666666667,17.678,17.5083333333333,13.298,18.135,264.716666666667,37.0576666666667,376.47,421.76,0.136033333333333,182.367,297.42
"4149","20180328100000",102.1,84.8466666666667,70.61,21.6913333333333,21.951,22.133,22.2803333333333,22.7723333333333,22.8546666666667,22.7103333333333,22.8133333333333,0,0,-0.0110673333333333,-0.00655356666666667,18.3916666666667,18.7476666666667,18.8526666666667,19.8253333333333,17.513,17.2216666666667,15.654,17.7946666666667,333.92,42.3406666666667,371.016666666667,428.576666666667,0.1238,234.007666666667,376.503333333333
"4150","20180328103000",102.1,77.1733333333333,68.3256666666667,23.0106666666667,23.1226666666667,23.166,23.2953333333333,23.541,23.6373333333333,23.4276666666667,23.5253333333333,0,0,-0.009535,-0.00631576666666667,17.7506666666667,18.555,18.67,19.1623333333333,17.4963333333333,17.11,17.827,17.589,464.436666666667,56.7326666666667,380.86,433.9,0.118566666666667,354.666666666667,524.033333333333
"4151","20180328110000",102.086666666667,68.3313333333333,63.9376666666667,24.6243333333333,24.2003333333333,24.1276666666667,24.1516666666667,24.5223333333333,24.4113333333333,24.1343333333333,24.2163333333333,0,0,-0.00688053333333333,-0.00581413333333333,17.1173333333333,18.3826666666667,18.5083333333333,18.487,17.5146666666667,17.046,20.0183333333333,17.3976666666667,473.723333333333,55.5763333333333,389.36,438.253333333333,0.1147,369.253333333333,534.123333333333
"4152","20180328113000",102.016666666667,64.631,62.8216666666667,25.594,25.0526666666667,24.874,24.7936666666667,25.1046666666667,24.958,24.6383333333333,24.6953333333333,0,0,-0.00299636666666667,-0.00490033333333333,16.527,18.2086666666667,18.3413333333333,17.8296666666667,17.582,17.0313333333333,22.08,17.2393333333333,727.213333333333,82.719,384.976666666667,444.42,0.111466666666667,585.016666666667,823.173333333333
"4153","20180328120000",102,55.9566666666667,54.1823333333333,26.8766666666667,26.46,25.867,25.8513333333333,26.0883333333333,25.8133333333333,25.472,25.4483333333333,0,0,0.0008601,-0.00360186666666667,15.8156666666667,17.9736666666667,18.119,17.0106666666667,17.6523333333333,17.03,24.445,17.0263333333333,816.76,90.111,374.15,449.676666666667,0.108833333333333,651.2,913.72
"4154","20180328123000",102,48.4136666666667,51.367,27.974,27.4563333333333,26.5683333333333,26.4536666666667,26.3733333333333,26.1076666666667,25.7936666666667,25.7996666666667,0,0,0.0057544,-0.0020243,15.4273333333333,17.8776666666667,18.0276666666667,16.4503333333333,17.9686666666667,17.3633333333333,26.3756666666667,16.9876666666667,912.283333333333,97.6313333333333,374.376666666667,452.586666666667,0.1061,736.366666666667,1019.3
"4155","20180328130000",102,47.8786666666667,51.8993333333333,28.4903333333333,28.0146666666667,27.4083333333333,26.8903333333333,26.409,26.3206666666667,25.9446666666667,25.9753333333333,0,0,0.00960583333333333,-0.000171933333333333,15.0596666666667,17.7393333333333,17.8933333333333,15.8573333333333,18.4176666666667,17.6816666666667,28.197,16.9333333333333,836.013333333333,87.857,392.006666666667,454.476666666667,0.103533333333333,685.596666666667,929.403333333333
"4156","20180328133000",102,47.299,50.8573333333333,28.089,27.7293333333333,27.1743333333333,26.6183333333333,25.973,26.0566666666667,25.5726666666667,25.76,0,0,0.0136796666666667,0.00182233333333333,15.0523333333333,17.7363333333333,17.8786666666667,15.5356666666667,18.9333333333333,18.3253333333333,29.44,17.0443333333333,908.353333333333,95.203,383.593333333333,453.43,0.104266666666667,743.326666666667,1003.16
"4157","20180328140000",101.97,45.886,49.8513333333333,28.29,27.786,27.212,26.8723333333333,26.1503333333333,26.159,25.7226666666667,25.845,0,0,0.017247,0.0055047,14.896,17.9856666666667,17.7386666666667,15.0523333333333,19.2546666666667,19.333,30.842,17.068,908.03,91.923,370.253333333333,455.803333333333,0.0995,730.526666666667,991.796666666667
"4158","20180328143000",101.9,44.507,48.7636666666667,28.4553333333333,27.221,26.8453333333333,26.7053333333333,25.972,25.745,25.559,25.81,0,0,0.01891,0.00822146666666667,15.192,18.4133333333333,17.848,14.9833333333333,19.5276666666667,19.9133333333333,31.4923333333333,17.3183333333333,906.1,93.656,367.83,455.573333333333,0.1018,724.826666666667,876.836666666667
"4159","20180328150000",101.9,44.192,49.4173333333333,28.9336666666667,27.9063333333333,27.2543333333333,27.0046666666667,26.3123333333333,25.9356666666667,25.787,25.9986666666667,0,0,0.0218313333333333,0.00865816666666667,14.5443333333333,18.1203333333333,17.431,13.8946666666667,19.5423333333333,19.6676666666667,33.7233333333333,17.2176666666667,913.48,94.531,371.85,457.86,0.1025,732.956666666667,959.32
"4160","20180328153000",101.9,44.5296666666667,49.388,28.5643333333333,28.211,27.596,27.2936666666667,26.4776666666667,26.0366666666667,25.934,26.1153333333333,0,0,0.0270353333333333,0.00923333333333333,14.3706666666667,18.0053333333333,17.296,13.2466666666667,19.932,19.7323333333333,35.4093333333333,17.2013333333333,754.616666666667,99.188,368.313333333333,458.79,0.156033333333333,564.95,1030.58
"4161","20180328160000",101.84,44.9883333333333,49.318,28.327,28.6066666666667,27.683,27.2586666666667,26.622,26.1436666666667,26.3096666666667,26.2696666666667,0,0,0.0292713333333333,0.01069,13.372,17.3516666666667,16.7283333333333,11.815,19.6696666666667,19.258,38.1093333333333,16.9596666666667,829.58,92.9923333333333,370.773333333333,458.68,0.115033333333333,648.7,959.01
"4162","20180328163000",101.8,44.9116666666667,50.2176666666667,28.7256666666667,28.838,27.996,27.3836666666667,26.7013333333333,26.2893333333333,26.4286666666667,26.435,0,0,0.0287423333333333,0.0117596666666667,13.431,17.3513333333333,16.8433333333333,11.495,20.0653333333333,19.417,39.6743333333333,17.0053333333333,795.03,87.089,377.923333333333,458.673333333333,0.108833333333333,627.25,878.103333333333
"4163","20180328170000",101.8,43.9686666666667,50.1683333333333,28.544,27.9556666666667,27.3326666666667,26.858,26.1776666666667,25.8293333333333,25.692,25.8753333333333,0,0,0.0273973333333333,0.012388,14.8013333333333,17.891,17.3843333333333,12.1393333333333,20.5853333333333,19.9066666666667,39.2823333333333,17.6173333333333,470.28,51.9923333333333,377.83,451.763333333333,0.106266666666667,344.34,517.663333333333
"4164","20180328173000",101.8,47.1816666666667,50.4313333333333,27.2416666666667,27.4273333333333,26.9646666666667,26.334,25.957,25.7726666666667,25.6073333333333,25.817,0,0,0.0249343333333333,0.0124793333333333,15.5116666666667,17.8846666666667,17.391,12.3656666666667,20.4873333333333,19.932,38.2316666666667,17.9546666666667,533.31,63.3056666666667,371.33,451.946666666667,0.1155,389.386666666667,583.583333333333
"4165","20180328180000",101.8,48.783,49.9406666666667,26.7086666666667,27.491,27.1126666666667,26.524,26.213,26.2143333333333,25.6276666666667,26.0026666666667,0,0,0.02215,0.0122296666666667,15.3073333333333,17.7563333333333,17.325,12.05,20.3653333333333,19.812,39.0783333333333,17.9376666666667,465.626666666667,58.52,367.566666666667,451.11,0.125833333333333,323.573333333333,503.18
"4166","20180328183000",101.8,50.8076666666667,51.533,26.3256666666667,27.131,26.7293333333333,26.2396666666667,26.1826666666667,25.9283333333333,25.3076666666667,25.728,0,0,0.0193793333333333,0.0113063333333333,16.7223333333333,18.455,17.9776666666667,13.1303333333333,20.837,20.2963333333333,37.5006666666667,18.5743333333333,314.7,41.728,386.87,447.626666666667,0.1287,212.21,333.21
"4167","20180328190000",101.8,53.2193333333333,53.0036666666667,25.7286666666667,25.7053333333333,25.651,25.5573333333333,25.484,25.274,24.8103333333333,25.2763333333333,0,0,0.0167086666666667,0.0104113333333333,18.2043333333333,19.0116666666667,18.561,14.7233333333333,21.33,20.8396666666667,33.999,19.109,175.163333333333,27.827,363.79,442.936666666667,0.159566666666667,68.2025,177.936666666667
"4168","20180328193000",101.8,56.7376666666667,55.2193333333333,24.682,24.7853333333333,24.6756666666667,24.8166666666667,24.843,24.647,24.4483333333333,24.8956666666667,0,0,0.014147,0.00957133333333333,19.116,19.2883333333333,18.8463333333333,15.7116666666667,21.4313333333333,20.9856666666667,31.3923333333333,19.334,74.846,16.2561333333333,382.25,439.95,0.264133333333333,0.901099999999999,64.7036666666667
"4169","20180328200000",101.8,60.1783333333333,61.0983333333333,23.8856666666667,24.0226666666667,23.876,23.8866666666667,23.9833333333333,23.857,23.6786666666667,23.834,0,0,0.0116476666666667,0.00872666666666667,19.7466666666667,19.469,19.0326666666667,16.4486666666667,21.386,21.025,29.2836666666667,19.533,3.21683333333333,1.9861,373.996666666667,434.816666666667,-0.448137931034483,-59.5733333333333,0.5555
"4170","20180328203000",101.8,63.9476666666667,63.8093333333333,23.3066666666667,23.4826666666667,23.4166666666667,23.4133333333333,23.5626666666667,23.471,23.3386666666667,23.4953333333333,0,0,0.00915366666666667,0.00786063333333333,20.1373333333333,19.5866666666667,19.1556666666667,17.05,21.2443333333333,20.9763333333333,27.4766666666667,19.6413333333333,-2.64726666666667,1.1304,381.623333333333,433.2,-0.4687,-55.3596666666667,0
"4171","20180328210000",101.846666666667,64.255,61.0953333333333,22.867,23.1103333333333,23.0593333333333,23.1086666666667,23.3126666666667,23.2193333333333,23.096,23.245,0,0,0.0068307,0.00691633333333333,20.355,19.6723333333333,19.244,17.5326666666667,21.0823333333333,20.9,25.972,19.7216666666667,-4.36856666666667,1.53326666666667,349.25,430.723333333333,-0.3528,-87.365,0
"4172","20180328213000",101.9,65.1863333333333,62.9936666666667,22.1706666666667,22.559,22.5173333333333,22.594,22.8153333333333,22.709,22.5936666666667,22.7463333333333,0,0,0.0048888,0.0059032,20.4863333333333,19.767,19.344,18.011,20.9053333333333,20.8353333333333,24.5433333333333,19.7893333333333,-4.08523333333333,1.78546666666667,354.173333333333,427.736666666667,-0.449333333333333,-79.423,0
"4173","20180328220000",101.9,66.4926666666667,66.0513333333333,21.7506666666667,22.1716666666667,22.1273333333333,22.161,22.385,22.2676666666667,22.172,22.323,0,0,0.00309636666666667,0.00501646666666667,20.555,19.825,19.4036666666667,18.3923333333333,20.7233333333333,20.7243333333333,23.3403333333333,19.795,-4.087,1.7165,351.99,425.306666666667,-0.429866666666667,-79.1103333333333,0
"4174","20180328223000",101.853333333333,68.113,66.9133333333333,21.3233333333333,21.718,21.6596666666667,21.678,21.9283333333333,21.803,21.7476666666667,21.9236666666667,0,0,0.0014905,0.00415626666666667,20.6226666666667,19.9016666666667,19.4803333333333,18.768,20.569,20.645,22.2193333333333,19.818,-4.1047,1.9798,343.716666666667,423.303333333333,-0.484366666666667,-85.6666666666667,0
"4175","20180328230000",101.9,68.9916666666667,68.9586666666667,20.9923333333333,21.4393333333333,21.381,21.3833333333333,21.608,21.488,21.458,21.622,0,0,8.48666666666667e-05,0.00334213333333333,20.6566666666667,19.9506666666667,19.5356666666667,19.0933333333333,20.41,20.5366666666667,21.2053333333333,19.8146666666667,-3.1855,1.6381,363.593333333333,421.803333333333,-0.565366666666667,-63.0336666666667,0
"4176","20180328233000",101.9,70.4406666666667,70.43,21.1,21.4296666666667,21.4,21.362,21.5363333333333,21.4616666666667,21.4233333333333,21.5983333333333,0,0,-0.00113013333333333,0.00257366666666667,20.6326666666667,19.9483333333333,19.5393333333333,19.2866666666667,20.2493333333333,20.3716666666667,20.52,19.7556666666667,-1.4593,0.893133333333333,393.14,422.576666666667,-0.654533333333333,-31.7853333333333,0
"4177","20180329000000",101.9,70.8476666666667,71.4356666666667,21.035,21.3003333333333,21.2453333333333,21.2303333333333,21.3843333333333,21.2943333333333,21.2173333333333,21.3783333333333,0,0,-0.00207323333333333,0.00178726666666667,20.6043333333333,19.949,19.5573333333333,19.445,20.1286666666667,20.2583333333333,19.9913333333333,19.706,-3.19533333333333,1.32526666666667,360.06,420.416666666667,-0.422133333333333,-64.8863333333333,0
"4178","20180329003000",101.9,71.4383333333333,73.9633333333333,20.7173333333333,21.0703333333333,21.0173333333333,20.965,21.0856666666667,20.9936666666667,21.003,21.1913333333333,0,0,-0.00362203333333333,0.00232676666666667,20.61,19.974,19.609,19.653,20.0283333333333,20.0556666666667,19.408,19.6413333333333,-2.65906666666667,1.6312,367.49,419.963333333333,-0.6479,-56.768,0
"4179","20180329010000",101.9,72.3466666666667,75.7036666666667,20.898,21.1116666666667,21.0853333333333,20.999,21.1083333333333,21.0343333333333,21.0403333333333,21.2393333333333,0,0,-0.00518463333333333,0.000922233333333333,20.566,19.939,19.6203333333333,19.7773333333333,19.8553333333333,19.8063333333333,18.9526666666667,19.5306666666667,-1.5545,1.3278,389.8,421.453333333333,-1.04596666666667,-34.535,0
"4180","20180329013000",101.9,73.4,75.817,21.3306666666667,21.253,21.1863333333333,21.102,21.2466666666667,21.1676666666667,21.122,21.3176666666667,0,0,-0.00483536666666667,0.000557033333333333,20.64,19.9013333333333,19.6073333333333,19.8313333333333,19.9456666666667,19.8216666666667,18.7376666666667,19.5093333333333,-1.7027,1.1586,387.023333333333,422.403333333333,-0.846466666666667,-38.2433333333333,0
"4181","20180329020000",101.816666666667,73.8673333333333,75.0966666666667,21.5033333333333,21.3383333333333,21.25,21.1966666666667,21.3676666666667,21.304,21.2396666666667,21.43,0,0,-0.00343773333333333,-4.93666666666667e-05,20.695,19.8746666666667,19.5956666666667,19.8603333333333,20.0736666666667,19.9656666666667,18.62,19.4683333333333,-2.3951,1.33036666666667,371.303333333333,422.67,-0.559766666666667,-55.081,0
"4182","20180329023000",101.8,73.9053333333333,73.332,21.3576666666667,21.2673333333333,21.209,21.2033333333333,21.4336666666667,21.365,21.395,21.622,0,0,-0.001983,-0.000405633333333333,20.7813333333333,19.89,19.6183333333333,19.944,20.16,20.1176666666667,18.4136666666667,19.5196666666667,-1.60796666666667,1.81543333333333,387.506666666667,423.383333333333,-2.7248,-39.3023333333333,0
"4183","20180329030000",101.8,74.0233333333333,73.7656666666667,21.563,21.5033333333333,21.4703333333333,21.4293333333333,21.629,21.5723333333333,21.6173333333333,21.835,0,0,-0.00116583333333333,-0.000354066666666667,20.7156666666667,19.8526666666667,19.5853333333333,19.9226666666667,20.139,20.148,18.4,19.5296666666667,-1.91233333333333,0.859566666666667,388.85,423.596666666667,-0.628666666666667,-37.515,0
"4184","20180329033000",101.8,74.1053333333333,74.8276666666667,21.251,21.236,21.1273333333333,21.1246666666667,21.3326666666667,21.2103333333333,21.186,21.3633333333333,0,0,-0.0011097,-2.21666666666667e-05,20.681,19.89,19.6273333333333,20.0066666666667,20.07,20.207,18.2416666666667,19.6106666666667,-3.96883333333333,1.77916666666667,348.086666666667,420.393333333333,-0.449,-78.052,0
"4185","20180329040000",101.793333333333,74.7416666666667,76.666,20.729,20.7393333333333,20.647,20.6566666666667,20.903,20.791,20.7456666666667,20.9213333333333,0,0,-0.00171466666666667,0.000412266666666667,20.7273333333333,19.95,19.689,20.1933333333333,19.964,20.2316666666667,17.7836666666667,19.6186666666667,-4.0163,1.7671,344.12,418.14,-0.441533333333333,-79.7943333333333,0
"4186","20180329043000",101.7,76.5756666666667,77.0296666666667,20.3833333333333,20.4203333333333,20.3643333333333,20.3726666666667,20.6576666666667,20.5873333333333,20.5563333333333,20.751,0,0,-0.0025743,0.000507,20.7573333333333,19.9863333333333,19.7316666666667,20.3546666666667,19.8436666666667,20.1943333333333,17.2973333333333,19.5573333333333,-3.72466666666667,1.97643333333333,341.15,417.406666666667,-0.534466666666667,-81.9466666666667,0
"4187","20180329050000",101.7,78.0726666666667,76.6203333333333,20.1076666666667,20.2936666666667,20.2623333333333,20.3173333333333,20.639,20.5843333333333,20.5506666666667,20.7516666666667,0,0,-0.00351836666666667,0.0003164,20.757,20.0033333333333,19.7543333333333,20.448,19.7113333333333,20.1046666666667,16.8703333333333,19.46,-3.84656666666667,1.9954,340.183333333333,417.006666666667,-0.521466666666667,-82.67,0
"4188","20180329053000",101.7,78.9756666666667,77.0136666666667,19.88,20.1833333333333,20.174,20.2646666666667,20.577,20.5246666666667,20.501,20.7023333333333,0,0,-0.00442043333333333,-5.45666666666667e-05,20.7506666666667,20.0166666666667,19.7743333333333,20.5243333333333,19.5733333333333,20.0036666666667,16.496,19.37,-3.97326666666667,2.0389,340.623333333333,416.38,-0.514766666666667,-81.7866666666667,0
"4189","20180329060000",101.7,79.7886666666667,78.002,19.7016666666667,20.0923333333333,20.0856666666667,20.1626666666667,20.483,20.44,20.465,20.6906666666667,0,0,-0.00524626666666667,-0.00043,20.7273333333333,20.02,19.787,20.592,19.4473333333333,19.8923333333333,16.151,19.2966666666667,-3.80616666666667,2.2655,341.36,416.193333333333,-0.599133333333333,-80.8946666666667,0
"4190","20180329063000",101.7,80.4566666666667,77.749,19.6046666666667,20.1156666666667,20.123,20.1753333333333,20.5746666666667,20.571,20.6593333333333,20.9143333333333,0,0,-0.00595163333333333,-0.0007869,20.6553333333333,20.0116666666667,19.7863333333333,20.634,19.3303333333333,19.7823333333333,15.895,19.2116666666667,-3.38713333333333,2.29633333333333,346.08,416.973333333333,-0.6902,-76.5826666666667,0
"4191","20180329070000",101.8,80.9566666666667,78.93,19.4853333333333,20.0696666666667,20.0306666666667,20.085,20.4673333333333,20.4103333333333,20.4786666666667,20.6816666666667,0,0,-0.00653303333333333,-0.00114633333333333,20.564,20.002,19.784,20.6653333333333,19.2036666666667,19.7146666666667,15.6973333333333,19.0916666666667,-4.05486666666667,1.81326666666667,344.176666666667,414.886666666667,-0.4498,-76.5923333333333,0
"4192","20180329073000",101.8,81.58,81.1166666666667,19.3376666666667,19.7996666666667,19.7623333333333,19.7366666666667,20.0316666666667,19.9376666666667,20.023,20.252,0,0,-0.00718813333333333,-0.0015831,20.5066666666667,20.0043333333333,19.7923333333333,20.7153333333333,19.0826666666667,19.658,15.46,18.9863333333333,-0.328866666666667,1.84696666666667,368.5,413.92,-0.05,-47.5836666666667,0
"4193","20180329080000",101.8,82.24,81.0866666666667,19.3726666666667,19.694,19.6236666666667,19.645,19.9343333333333,19.8656666666667,19.9836666666667,20.2003333333333,0,0,-0.0075454,-0.00196253333333333,20.425,19.9853333333333,19.7773333333333,20.7313333333333,18.9593333333333,19.565,15.315,18.877,26.3914,7.4264,341.373333333333,412.766666666667,0.306433333333333,-52.4273333333333,24.3953
"4194","20180329083000",101.8,82.6633333333333,81.0496666666667,19.2946666666667,19.6036666666667,19.6013333333333,19.6426666666667,19.9546666666667,20.017,20.3056666666667,20.4916666666667,0,0,-0.00779976666666667,-0.0019577,20.3336666666667,19.9616666666667,19.7646666666667,20.739,18.8296666666667,19.4803333333333,15.1986666666667,18.7446666666667,95.097,19.998,348.303333333333,414.79,0.204166666666667,8.6188,110.416
"4195","20180329090000",101.8,83.28,75.094,20.067,20.6106666666667,21.2956666666667,20.891,21.22,21.549,22.167,22.3076666666667,0,0,-0.00797333333333333,-0.0024832,19.965,19.795,19.622,20.4836666666667,18.613,19.2546666666667,15.6466666666667,18.5473333333333,204.223333333333,36.5006666666667,353.213333333333,423.89,0.1771,97.0343333333333,241.18
"4196","20180329093000",101.866666666667,83.7433333333333,70.4303333333333,21.7156666666667,22.5126666666667,22.742,22.3763333333333,23.3136666666667,23.2513333333333,23.564,23.6133333333333,0,0,-0.0078733,-0.00301026666666667,19.183,19.44,19.2913333333333,19.7583333333333,18.3036666666667,18.8426666666667,17.241,18.2846666666667,264.546666666667,37.2853333333333,370.236666666667,430.77,0.1369,166.73,303.94
"4197","20180329100000",101.9,79.7056666666667,66.3543333333333,23.0396666666667,23.549,23.7303333333333,23.6993333333333,24.1396666666667,24.148,24.1063333333333,24.22,0,0,-0.00723856666666667,-0.0038,18.571,19.2113333333333,19.081,19.1306666666667,18.2213333333333,18.6193333333333,19.0646666666667,18.2083333333333,300.926666666667,35.7993333333333,404.063333333333,436.486666666667,0.1188,232.713333333333,333.81
"4198","20180329103000",101.9,69.5716666666667,60.054,24.406,24.6586666666667,24.763,24.7246666666667,25.008,25.03,24.8866666666667,25.013,0,0,-0.00505863333333333,-0.00312393333333333,17.944,19.0016666666667,18.8843333333333,18.5,18.1826666666667,18.4433333333333,20.902,18.1073333333333,475.98,57.9903333333333,392.853333333333,441.703333333333,0.1202,369.14,530.92
"4199","20180329110000",101.953333333333,63.416,59.27,25.4086666666667,25.261,25.1756666666667,25.198,25.482,25.3343333333333,25.1426666666667,25.2106666666667,0,0,-0.0020278,-0.002091,17.5593333333333,18.91,18.8003333333333,18.034,18.2903333333333,18.4403333333333,22.5123333333333,18.1003333333333,341.806666666667,38.094,395.423333333333,441.85,0.109266666666667,257.29,384.323333333333
"4200","20180329113000",102,63.4826666666667,61.6236666666667,25.6233333333333,25.6666666666667,25.5823333333333,25.4453333333333,25.6376666666667,25.5313333333333,25.3563333333333,25.469,0,0,0.001251,-0.00113776666666667,17.2996666666667,18.8376666666667,18.7373333333333,17.728,18.4223333333333,18.4803333333333,23.5923333333333,18.1326666666667,587.866666666667,66.156,398.64,446.66,0.112033333333333,473.666666666667,659.526666666667
"4201","20180329120000",102,57.0206666666667,55.4023333333333,26.91,26.894,26.512,26.2356666666667,26.3863333333333,26.212,25.9283333333333,25.972,0,0,0.00394143333333333,6.42333333333333e-05,16.5806666666667,18.5643333333333,18.4766666666667,16.9543333333333,18.399,18.3356666666667,25.531,17.947,816.586666666667,88.4683333333333,384.58,451.056666666667,0.108333333333333,661.66,910.473333333333
"4202","20180329123000",102,51.0276666666667,54.4733333333333,28.365,28.3246666666667,27.2646666666667,27.306,27.2496666666667,26.9833333333333,26.6096666666667,26.556,0,0,0.00703083333333333,0.0015827,16.017,18.3766666666667,18.296,16.2646666666667,18.524,18.4076666666667,27.4466666666667,17.8086666666667,918.473333333333,93.4686666666667,374.976666666667,456.67,0.1006,743.433333333333,1020.06333333333
"4203","20180329130000",102,50.1736666666667,54.963,28.559,28.8266666666667,28.0653333333333,27.7563333333333,27.2776666666667,27.245,26.8206666666667,26.7293333333333,0,0,0.009417,0.00254776666666667,15.7403333333333,18.2556666666667,18.175,15.7186666666667,18.81,18.8583333333333,29.092,18.0263333333333,971.866666666667,94.5273333333333,376.363333333333,458.136666666667,0.0968,795.5,1073.75333333333
"4204","20180329133000",101.926666666667,51.5313333333333,55.7166666666667,28.2733333333333,29.3133333333333,28.371,28.0486666666667,27.1553333333333,27.46,26.846,26.9156666666667,0,0,0.0115083333333333,0.00246786666666667,15.5903333333333,18.169,18.0796666666667,15.2466666666667,19.1363333333333,19.148,30.5146666666667,17.9313333333333,1016.33333333333,94.4166666666667,372.1,458.573333333333,0.0929333333333333,835.4,1119.53333333333
"4205","20180329140000",101.9,53.3143333333333,58.156,28.2613333333333,28.8716666666667,27.9373333333333,27.9093333333333,27.034,27.174,26.751,26.8413333333333,0,0,0.0117653333333333,0.00328836666666667,15.315,18.064,17.975,14.7793333333333,19.2043333333333,19.256,31.852,17.9233333333333,1035.4,97.2433333333333,375.806666666667,458.51,0.0939,855.533333333333,1139.86666666667
"4206","20180329143000",101.9,52.1706666666667,57.3803333333333,28.408,28.205,27.7043333333333,27.6563333333333,27.0813333333333,26.8123333333333,26.6633333333333,26.7956666666667,0,0,0.0116226666666667,0.00430256666666667,15.3706666666667,18.1083333333333,18.0096666666667,14.6213333333333,19.3693333333333,19.4456666666667,32.6323333333333,18.0593333333333,864.023333333333,82.804,385.733333333333,457.16,0.0952333333333333,709.85,891.48
"4207","20180329150000",101.856666666667,52.0403333333333,56.8966666666667,28.356,28.588,27.94,27.6513333333333,27.0813333333333,26.667,26.6076666666667,26.8193333333333,0,0,0.0121556666666667,0.00494413333333333,14.6583333333333,17.763,17.656,13.7056666666667,19.1193333333333,19.188,34.5393333333333,18.252,954.77,91.7943333333333,375.913333333333,457.723333333333,0.0959,781.25,1015.72333333333
"4208","20180329153000",101.8,52.241,55.2103333333333,28.032,28.6366666666667,28.0396666666667,27.937,27.1733333333333,26.7136666666667,26.7426666666667,26.9403333333333,0,0,0.0120013333333333,0.0051089,14.2213333333333,17.608,17.485,13.041,19.0146666666667,19.121,36.2096666666667,18.5536666666667,722.063333333333,87.98,371.22,458.773333333333,0.161233333333333,546.530333333333,992.03
"4209","20180329160000",101.8,52.5703333333333,55.0463333333333,28.0743333333333,28.995,28.1763333333333,27.9406666666667,27.2926666666667,26.8306666666667,27.1033333333333,27.0643333333333,0,0,0.0117043333333333,0.00542586666666667,13.019,17.0933333333333,16.9666666666667,11.7446666666667,18.6286666666667,18.7196666666667,38.694,18.2063333333333,759.623333333333,81.7883333333333,371.56,459.29,0.109833333333333,590.03,904.746666666667
"4210","20180329163000",101.766666666667,52.284,56.0486666666667,28.579,29.259,28.411,28.045,27.291,26.8296666666667,27.0616666666667,27.019,0,0,0.0119233333333333,0.00545496666666667,12.563,17.0953333333333,16.982,11.362,19.0046666666667,18.8506666666667,40.2363333333333,18.2843333333333,763.226666666667,79.1363333333333,370.566666666667,459.423333333333,0.103733333333333,595.25,838.186666666667
"4211","20180329170000",101.7,50.9196666666667,57.771,28.9526666666667,28.914,28.1386666666667,27.681,27.0946666666667,26.6093333333333,26.6543333333333,26.8156666666667,0,0,0.013152,0.0048236,13.1193333333333,17.517,17.3266666666667,11.568,19.565,19.2036666666667,40.7363333333333,19.4523333333333,665.353333333333,71.9526666666667,371.41,457.27,0.108233333333333,507.533333333333,730.59
"4212","20180329173000",101.7,55.1883333333333,59.0033333333333,27.6536666666667,28.4893333333333,27.8613333333333,27.2173333333333,26.8226666666667,26.4863333333333,26.3803333333333,26.584,0,0,0.013509,0.00441536666666667,13.452,17.4743333333333,17.237,11.507,19.6426666666667,19.2186666666667,40.4566666666667,20.2263333333333,552.636666666667,62.9603333333333,366.333333333333,455.066666666667,0.113966666666667,400.94,602.55
"4213","20180329180000",101.7,60.0673333333333,61.0593333333333,26.7466666666667,27.9993333333333,27.4773333333333,26.8826666666667,26.565,26.487,25.9643333333333,26.3683333333333,0,0,0.0132313333333333,0.0053164,13.4563333333333,17.5716666666667,17.339,11.4053333333333,19.8203333333333,19.282,41.2516666666667,20.2596666666667,431.263333333333,52.621,363.646666666667,451.903333333333,0.122233333333333,290.376666666667,465.22
"4214","20180329183000",101.7,62.9183333333333,61.848,26.1333333333333,27.3793333333333,26.956,26.4556666666667,26.621,26.2646666666667,25.6436666666667,26.137,0,0,0.012444,0.0061139,15.2423333333333,18.4566666666667,18.161,12.8883333333333,20.62,20.067,38.9643333333333,20.8233333333333,305.216666666667,41.6463333333333,361.856666666667,448.63,0.137033333333333,176.786666666667,322.766666666667
